id,default_12m
112093,0
106411,0
101652,1
101829,0
110393,0
112454,0
101488,0
105587,0
113012,0
104456,0
103369,0
109863,0
104886,0
112024,0
102942,0
114103,0
100582,0
104056,0
113662,0
113507,0
101074,0
103201,0
112995,0
102617,0
105509,0
113666,0
111064,0
112792,0
106781,0
111228,0
100875,0
103484,0
111112,0
110134,0
107193,0
110126,0
107320,0
114947,0
102830,0
102478,0
104368,0
103298,0
114424,0
114343,0
104901,0
103824,0
106268,0
110390,0
114157,0
108738,0
108667,0
114154,0
111514,0
108027,0
102507,1
105125,0
101613,0
103749,0
107836,0
110163,0
114430,0
105652,0
109209,0
106589,0
106592,0
104787,0
110056,0
111734,0
102299,0
114730,0
110444,0
107475,0
106317,0
100204,0
109806,0
102122,0
105141,0
108926,0
102805,0
110566,0
103664,0
114890,0
108836,0
104786,0
112680,1
100354,0
108260,0
113618,0
103858,0
111955,0
105190,0
111876,0
111638,0
110184,0
107505,0
114234,1
106854,0
114538,0
105555,1
109711,1
112797,0
110539,0
112088,0
107061,0
111468,0
109815,0
109885,0
104290,0
103903,0
107461,1
114163,0
101857,0
101932,0
113117,0
112869,0
114542,0
107093,0
102825,0
105385,0
114540,0
110769,0
112503,0
106048,0
108947,0
114009,0
105651,0
104660,0
114655,0
110264,0
109103,0
103258,1
102440,0
102395,0
107315,0
109679,0
101232,0
112812,0
100867,0
108997,0
110549,0
103786,0
102461,0
114844,0
106006,0
101856,0
102358,0
105438,0
105306,0
109671,0
108621,0
105488,0
103919,0
100538,0
107257,0
100683,0
114197,0
111602,0
101665,0
102290,0
100681,0
100346,0
111875,1
114843,0
105410,0
106976,0
113891,0
111237,0
105593,0
105148,0
106030,0
102584,0
101329,0
107553,0
105108,0
103950,0
106717,0
111477,0
101222,0
112142,0
113213,0
114148,0
113106,0
102157,0
103941,0
107670,0
107740,0
102335,1
101814,0
103121,0
114245,0
108652,0
101477,0
113802,0
114198,0
109407,0
100820,0
108899,0
112975,0
109646,0
108507,0
108962,0
106710,0
108351,0
104101,0
112702,0
113578,1
112177,0
114818,0
110715,0
112924,1
110865,0
111005,0
112617,0
113484,0
112104,0
113411,0
100459,0
114283,0
108088,0
100231,0
110880,0
113303,0
107155,0
104832,0
114431,0
100655,0
114160,0
106084,0
111345,0
111335,0
106213,0
113624,1
111675,0
111788,0
107822,0
107885,0
113399,0
105340,0
105793,0
102966,0
110863,0
112758,0
104301,0
113159,0
107706,0
102189,0
105481,0
103079,0
108296,0
105924,0
100816,0
110740,0
103617,0
112821,1
114815,0
102749,0
106865,0
110151,0
103816,1
106362,0
108067,0
110936,0
100286,0
102351,0
110414,0
112866,0
101790,0
106844,0
102836,0
107047,0
113309,0
106462,0
113988,0
114921,0
107796,0
103704,0
112542,0
108824,0
110534,1
103092,0
103618,0
109532,0
102369,0
114121,0
106888,0
108855,0
108102,0
105581,0
111230,0
111434,1
104596,0
110193,0
111972,0
104328,0
113437,0
103269,0
104635,0
102089,0
106422,0
107142,0
111321,0
103798,0
106498,0
114993,0
112059,0
100366,0
110490,0
114564,0
100103,1
100870,0
109544,1
111537,0
104047,0
102859,0
107118,0
107581,0
101858,0
107738,0
104155,0
110913,0
102011,0
100776,0
103734,0
108883,0
102252,0
105394,0
110392,0
114736,0
107386,0
106753,1
105826,0
111489,0
104341,0
106785,0
100939,0
101623,0
108233,0
105828,0
110006,1
109979,0
103901,0
107742,0
105630,0
111364,0
109500,0
102899,0
100896,1
104850,0
104775,0
111648,0
100444,0
113819,0
107284,0
100375,0
108349,0
103721,1
104354,0
114064,0
113000,1
108142,0
101760,1
110079,0
112410,0
109643,0
112798,0
105454,0
101295,1
112304,0
102725,0
108229,0
101721,0
107999,1
107453,0
114190,0
106975,0
108168,0
104334,1
100453,0
102917,0
100124,0
107249,0
112420,0
111804,1
102513,0
111379,0
105428,0
114600,0
101729,0
111723,0
111430,0
103800,0
101372,0
103604,0
111696,1
102625,1
113359,0
112502,0
109271,0
108440,0
114224,0
109842,0
111783,0
108054,0
103569,0
102882,0
108552,1
106957,1
106419,0
113942,0
106745,0
108196,0
101013,0
111740,0
104987,0
110712,0
114857,0
113098,0
103893,0
100300,0
113915,1
113989,0
114930,0
114118,0
108275,0
107545,0
103739,0
100626,0
111460,0
112230,0
111198,0
106106,0
113739,0
114035,0
104594,0
108704,0
102885,0
110191,0
100182,0
103508,0
102873,0
114219,0
111909,0
108106,0
112781,0
105605,1
114952,0
109494,0
114281,1
100272,0
105351,0
108405,0
106577,0
109066,0
108921,0
101318,0
114725,1
103171,0
104207,0
110654,0
102833,0
102117,0
110933,0
100331,0
114787,0
110152,0
107859,0
107434,0
108201,0
110914,0
110576,0
108346,0
100895,0
100288,0
107107,0
101151,0
107588,0
111597,0
112855,0
105404,0
101141,0
112973,0
106285,0
113856,0
106324,0
103366,0
108918,0
100132,0
110091,0
112550,0
101328,0
105762,0
101269,0
106333,1
105526,0
107516,0
100398,0
100438,1
110190,0
102924,0
100616,1
101453,0
100244,0
111729,0
109399,0
100445,0
102646,0
103519,0
108104,0
107831,0
104170,0
100046,0
100736,0
103208,0
109012,0
101594,0
114636,0
113539,1
107938,0
112272,0
101756,1
102389,0
112962,0
112274,1
103792,1
113027,0
114509,0
103915,0
111442,0
112865,0
104572,0
104043,0
110337,0
112735,1
107170,0
112932,0
108695,1
100075,0
113178,0
112419,0
104377,0
114113,0
106338,0
101977,1
104751,0
107607,0
112564,0
113996,0
107768,0
109414,0
107950,0
109928,0
105106,0
108878,0
112881,0
113576,0
114391,1
107355,0
109489,0
108774,0
113344,0
113625,0
100944,0
107639,0
105647,0
100000,0
105011,0
100136,0
106660,0
108639,0
108103,1
110819,0
111074,0
100844,0
113281,0
114280,0
106079,0
110104,0
100570,0
102576,0
109747,0
102240,0
101557,0
110595,0
103678,0
107883,0
103250,0
107441,0
110835,0
110529,0
112878,1
101417,0
113750,1
107719,1
106870,0
113909,0
106131,0
112818,0
113745,0
114404,0
112251,0
105744,0
111810,0
105446,0
107233,0
104816,0
107295,0
110210,0
102086,0
100864,0
109060,0
108307,0
113194,0
100522,0
112679,0
110623,0
109963,0
112544,0
105090,0
103232,0
110871,0
102981,0
104933,0
109814,0
101106,0
105493,1
111833,0
101586,0
107919,0
103691,0
106993,0
112888,0
110241,0
114031,0
106378,0
109261,0
105399,0
114862,0
111654,0
102147,0
104836,1
105151,0
100656,0
109507,1
112252,0
102223,0
105739,0
101447,0
105502,0
104781,0
111616,0
107998,0
111326,0
106203,0
107361,0
106041,0
102455,0
109959,0
110311,1
102269,0
110903,1
109371,0
107664,1
114494,0
104096,0
112675,0
114948,0
107507,0
100625,0
108513,0
104357,0
106365,0
107445,0
105840,1
112914,0
101753,0
103213,0
102821,0
100808,0
110784,1
106261,0
112130,1
111977,1
104187,0
108598,0
102985,0
109327,0
114458,0
109702,0
101579,0
106093,0
111285,0
105470,0
104712,0
101416,0
113671,0
112720,0
106010,1
102423,0
108713,0
107517,0
111298,0
102197,0
102453,0
112981,0
105546,0
103717,0
110550,0
101723,0
104742,0
100722,1
104254,0
103338,0
114989,0
107169,1
109862,0
101822,0
101370,0
106902,0
106485,0
108658,0
111129,0
114943,0
110154,0
103396,0
106746,0
107049,0
114463,0
103075,0
105111,0
109613,0
111727,0
104220,0
107448,0
109330,0
102764,0
104210,0
101864,0
107794,0
112070,0
104720,0
110260,0
103455,1
106061,0
106876,0
109844,0
101145,0
114025,1
101160,0
100156,1
102631,0
106308,0
105515,0
104105,0
108848,0
101612,0
107319,0
105679,0
103433,0
102006,0
109833,0
112414,0
101006,0
112117,0
105780,0
102696,0
101514,0
112198,0
100732,1
106670,0
102639,0
100680,0
107310,0
104265,0
103050,0
113233,0
103166,0
102823,0
114125,0
101705,0
113242,0
104607,0
102999,0
101574,0
112863,0
101152,0
110504,0
109736,0
100494,0
100222,0
104970,0
103379,1
105783,0
100372,0
102270,0
111373,1
113282,0
102474,0
106094,0
110538,0
107023,0
100335,0
108935,0
113554,0
114845,0
104258,1
105883,0
100184,0
101371,0
100305,0
112845,0
114549,0
106388,0
112555,1
103754,0
114255,0
114138,0
105932,0
106524,0
113094,0
113887,0
110548,0
102748,0
105531,0
113811,0
112590,0
106673,0
109096,0
101803,0
114072,0
100328,0
103344,0
105653,0
100399,0
108026,0
104055,0
105250,0
111943,0
105153,0
101953,0
100573,0
110608,0
105696,0
104631,0
106687,0
110873,0
112683,0
108257,0
112633,0
109161,0
101630,0
107044,0
107569,0
109260,0
107031,0
104614,0
106098,0
105802,0
113676,0
109448,0
108158,0
106601,0
106495,0
113173,0
101483,1
103977,0
113024,0
108624,0
102099,1
107103,0
108714,0
108214,0
102547,0
100368,0
113936,0
105849,0
113406,0
114305,0
108739,0
103768,0
107520,0
106768,0
110298,1
106951,0
103231,0
105130,0
106817,0
110857,0
108692,0
113820,1
107146,1
110398,0
109698,0
105049,0
104095,0
106064,0
102084,0
114907,0
108028,0
103710,0
108568,0
107957,0
109177,0
107050,1
105285,0
112188,0
104542,0
112904,0
114104,1
101881,1
104724,1
114935,0
104219,0
111308,0
107090,0
103107,0
113016,0
112699,0
101075,0
111354,0
111669,0
112545,0
100099,0
102146,0
104028,0
102053,0
108129,1
102848,0
111904,0
112982,0
109589,0
108022,0
102735,0
104606,0
106162,0
106478,0
106567,0
106989,0
114707,0
114863,0
111438,0
105181,0
101818,0
104767,0
114202,0
100082,0
100248,0
104078,1
113161,0
113435,0
112136,0
112467,0
113516,0
111986,0
106759,0
111212,0
112333,0
114847,0
102232,0
104999,0
104498,0
114000,0
113874,0
101044,0
110905,0
109528,0
102549,0
114497,0
106595,0
110266,1
111682,0
100957,0
100530,0
113812,0
113062,0
109165,0
112887,0
107391,0
113642,0
103944,0
104183,0
112364,0
104489,0
102109,0
111814,0
100550,0
108055,0
106464,0
113587,0
112415,0
110599,1
110017,0
108209,0
111600,0
100948,0
103870,0
110451,0
107231,0
103450,1
112694,0
109750,0
109229,0
105518,0
101909,0
103381,0
112993,0
105381,0
103503,0
111949,0
100531,0
110624,0
101498,0
108112,0
101576,0
102755,0
111166,0
105633,0
101866,0
105202,0
106066,0
108242,0
112146,0
106551,0
107678,0
110642,0
109676,0
113186,0
101545,0
109225,0
109429,0
111674,0
107696,0
106916,0
109232,1
104539,0
109383,0
111063,1
102664,0
110530,0
106195,0
101869,0
112038,0
112273,0
113041,0
107536,0
108186,0
106282,0
111570,0
105350,0
111066,0
111401,0
114269,0
107302,0
104280,0
104244,0
106300,0
110688,0
110192,0
113225,0
114201,0
112126,0
105014,0
108241,0
102059,0
112245,1
100714,0
110083,0
103337,0
104603,0
109605,0
114887,0
108136,0
110986,0
108793,0
103673,0
107709,1
106827,0
109658,0
102416,0
113831,1
103867,0
105571,0
107228,1
107173,0
102083,0
109824,0
109303,0
114939,1
102657,0
102655,0
102227,0
100711,0
114226,0
102486,0
112561,0
103994,0
113553,0
101558,1
102456,0
114675,0
110484,0
104319,0
110937,1
109432,0
104271,0
101421,1
113425,0
110907,0
111305,0
107658,0
105389,0
114325,0
102563,0
105483,0
105061,1
101272,0
102460,0
109578,0
107305,0
111400,0
110997,0
103533,1
106555,0
114798,0
113382,0
106747,0
105612,0
109433,0
108063,0
112132,0
110714,0
106669,0
104990,0
105741,0
111671,0
106521,0
109370,0
112957,0
111826,0
108358,0
112187,0
111144,0
107963,0
106223,0
109149,0
104019,0
111633,0
105980,0
110822,0
110384,1
101055,0
107116,0
105451,0
112436,1
101938,0
112211,1
101236,1
107837,1
113709,0
106884,0
104528,1
113908,0
107335,0
107958,0
104057,0
111630,0
100243,0
100718,0
103773,0
113845,0
101181,0
106397,0
112081,0
102480,0
110923,0
110860,0
114819,0
103442,0
112596,0
101752,0
107021,0
108018,0
102306,0
111114,0
112411,0
100801,0
105770,0
100062,0
111318,0
107286,0
107046,0
111497,0
100080,0
101351,0
110469,0
103229,0
107604,0
114692,0
101744,0
107329,0
108166,0
107168,0
113571,0
101537,1
100059,0
109818,0
106606,1
104695,0
100833,0
114982,0
114809,0
105740,0
107568,0
114221,0
100506,0
110008,0
114744,0
104536,0
101872,0
107700,0
113374,0
108642,0
106053,0
114129,0
113862,0
105743,0
110668,0
105479,0
110499,1
112622,0
105308,0
101348,0
101143,0
102028,0
103968,0
113112,0
101831,0
101985,0
101076,0
110042,0
114013,0
106134,0
110955,0
109291,0
107440,0
107384,0
111965,0
105789,0
103293,0
101786,0
108025,0
105496,1
106267,0
105321,0
113565,0
108706,0
111220,1
114155,0
103660,0
108140,0
101773,0
111258,0
105505,0
103182,0
104307,0
103740,0
109564,0
108845,0
109957,0
112776,0
108449,0
100819,0
111524,0
110124,1
105198,0
114672,0
100280,0
113065,0
113657,0
108674,0
107265,0
112061,1
107685,0
105462,0
104320,0
103745,0
114769,0
114583,0
106911,0
113593,0
112645,0
111201,0
104866,0
101669,0
111143,0
109190,0
102640,0
103674,0
103068,0
102488,0
113668,0
112837,0
112581,1
114634,0
113097,0
111454,0
100952,0
107757,0
100694,0
112822,0
105133,0
109560,0
105100,0
104156,0
100143,0
106864,0
104919,0
111937,0
109990,0
113021,0
104824,1
109290,0
114703,0
112610,0
104174,0
107864,0
104149,0
108612,0
110752,0
110584,0
102148,0
100900,0
102405,0
114244,0
108677,0
107746,0
111146,0
114958,0
107333,0
113560,0
104958,0
114908,0
100035,0
107828,0
103409,0
110517,0
103956,0
105936,0
104995,0
105700,0
104640,0
101642,0
113393,0
110701,0
106129,0
110709,1
105433,0
108390,0
114446,0
109696,0
105594,0
109055,0
102710,0
111436,0
100177,0
108643,0
106026,0
111043,0
113681,0
109048,1
102181,0
108013,0
102798,0
104526,0
102793,0
104442,0
106703,0
106512,0
101078,0
110994,1
106113,0
114521,0
114228,0
100119,0
100577,0
110836,0
107637,1
113044,0
112689,0
109318,0
111437,0
109458,0
104920,0
104461,0
111926,0
101195,0
112291,0
102229,1
107661,0
102072,0
110713,0
111886,0
113307,0
104571,0
108491,0
106713,0
101355,1
112488,0
101374,0
106867,0
107290,0
105935,0
112716,0
109943,0
109237,0
111274,0
114782,0
111963,0
104898,0
111877,0
106633,1
111626,0
107304,0
102471,0
103483,0
113258,0
114024,0
103058,0
113189,0
109316,0
103115,0
108362,0
110522,0
100188,0
109727,0
114665,0
105794,0
100898,0
111792,0
104579,0
114288,0
101641,0
101952,0
100542,0
105701,0
108176,0
102915,0
103668,0
106163,0
113158,1
112438,0
109476,0
114951,0
102995,0
111588,0
101807,0
105513,0
112566,0
111823,0
105577,0
107893,0
107030,0
106188,0
114775,0
113878,0
108236,0
110025,0
104302,0
103321,0
109263,0
105020,0
106429,0
107229,0
100263,1
102167,0
109379,0
112343,0
102777,0
112166,0
108107,0
108216,0
107201,0
109934,0
106605,0
103434,1
103698,0
111730,0
105187,0
113204,0
113902,0
101637,0
111997,1
110707,0
110046,0
112470,0
101221,1
111848,0
112389,0
104420,1
113592,0
113447,0
111785,0
100843,0
102698,0
103841,0
114585,0
109778,0
113222,0
108424,0
106825,0
102249,0
112262,1
114472,0
109039,0
114778,0
100428,0
100010,0
101363,1
102298,0
114326,0
102792,0
107735,0
114396,0
100037,0
106221,0
101126,1
110613,0
100212,0
112305,0
101211,0
111978,0
100644,0
101624,0
113396,0
110442,0
112190,0
114530,0
101471,0
103996,0
104918,1
113253,0
113973,0
104072,0
110854,0
102037,0
109841,0
112179,0
104287,0
110009,0
100284,0
100381,0
110978,0
112084,0
103522,0
101119,0
114274,0
108313,0
102425,1
101655,0
105956,0
107934,0
110510,0
109663,0
101728,0
105037,1
109445,0
107840,0
112727,0
112791,0
112730,0
114173,0
103770,0
105065,1
103015,0
102230,0
102266,0
100774,0
112598,0
105265,0
107159,0
103829,0
109032,0
113483,0
112314,0
104064,0
112718,0
113998,0
112297,0
112238,0
103326,1
101400,0
105627,0
103353,0
103447,0
110734,0
104855,0
105498,1
100183,0
113422,1
101783,0
104541,0
114628,0
101609,0
112372,0
106727,0
110221,0
113088,1
101449,0
101975,0
114471,0
105268,0
111813,0
104016,0
110872,0
113215,0
107481,0
104681,0
101577,0
104531,0
107399,0
108875,0
108605,0
101169,0
111291,0
102556,0
105168,0
109535,0
109622,0
113751,0
101836,0
104967,1
103145,0
107726,0
109994,0
103014,0
103066,0
111962,0
110744,0
110197,0
107533,0
114158,0
114316,0
103877,0
112210,0
112565,0
108741,0
107325,0
102766,0
106022,0
104546,0
100353,0
107037,0
114367,0
109779,0
108478,0
105866,0
102115,0
104590,0
105041,0
111422,0
105865,0
113630,0
109834,0
105501,0
114840,1
103332,0
101418,0
113946,0
108827,0
109257,0
102686,0
100805,0
114304,0
111269,0
114290,0
109741,0
105831,0
106289,0
113286,0
110041,1
109054,0
100591,0
102308,0
108039,0
101130,0
107880,0
104077,0
104623,0
111793,0
103809,0
102004,0
112472,0
106068,0
106260,0
112288,0
100651,0
103860,0
102094,0
107710,0
112517,0
112965,0
108180,0
103341,0
112641,0
107565,0
102608,0
114415,0
110681,0
102102,0
102690,0
114184,0
100200,0
112461,0
107716,0
109230,1
103295,0
109866,0
104819,0
112599,0
111595,0
109891,0
102750,0
110650,0
105851,0
101003,0
110790,0
104979,0
112970,0
107254,0
114370,0
114286,0
102936,0
106167,0
106559,0
110911,0
113293,0
102662,0
111439,0
101482,0
101201,0
108804,0
101616,1
103589,0
111603,0
109673,0
113957,0
110570,0
106087,1
101677,0
101935,0
111488,0
110436,0
109300,0
108747,0
110283,1
111189,0
112960,0
112108,0
105969,0
109395,0
109536,0
113872,0
113833,0
107640,0
103348,0
102001,0
112258,0
100198,0
104761,0
108263,0
102684,0
100831,0
111387,0
104978,0
102434,0
100837,0
113948,0
104791,0
102338,0
111545,0
102827,0
108387,0
110312,0
103123,0
102864,0
105903,0
100131,1
112073,0
104826,1
108411,0
101424,1
111121,1
106547,0
104678,0
112649,0
113269,0
112382,0
112669,0
107552,0
105812,0
105460,0
109451,0
107729,0
110307,0
109890,0
103560,0
106370,0
100298,0
104010,0
113871,0
100989,0
104383,0
102458,0
104891,0
101261,0
100310,0
109459,0
100070,0
110765,0
110803,0
112745,0
108272,1
109456,0
111287,0
107920,0
109457,0
105007,0
110896,0
110412,0
104879,0
111264,0
101871,0
102070,0
106347,0
102182,0
114453,0
107817,0
105591,0
111688,0
105927,0
103475,0
114957,0
113143,0
108068,0
109365,0
110045,0
101824,0
104778,0
101782,0
113354,0
103259,1
105369,0
113596,0
100524,0
105304,0
100483,0
110278,0
108459,0
108295,0
106180,0
113002,1
108886,0
104367,0
102553,0
110575,0
103887,0
103934,0
111467,0
106739,0
111930,0
107925,0
111133,0
109247,0
110547,0
111496,0
103480,0
101948,0
108085,0
100962,0
112868,0
113634,0
113718,0
106969,0
107752,0
102331,0
111620,0
113818,0
111320,0
108312,0
107767,0
113597,0
111698,0
106692,0
114112,0
100855,0
110218,0
100315,1
103501,0
107271,0
106553,0
113561,0
110710,0
114253,0
114432,0
108589,0
113419,0
102514,0
101461,0
109431,0
109983,0
110890,0
109606,0
102010,0
102902,0
113930,0
105566,0
109469,0
101958,0
112426,0
106018,0
106621,0
103100,0
105666,0
108118,0
103013,0
109049,0
105857,0
102209,0
107653,0
112401,0
104810,1
101776,0
106138,0
114762,0
114945,0
107712,0
112458,0
106039,0
103425,0
114789,0
114823,0
105657,0
109680,0
101426,0
106622,0
112489,0
104084,0
105180,1
108339,0
106992,0
109198,0
106797,0
102016,0
100797,0
105251,0
114923,0
102296,0
107964,0
112077,0
113797,0
105774,0
105646,0
108863,0
102216,1
110841,0
108978,1
108976,0
110073,0
101082,0
112528,0
111857,0
101189,0
111499,0
104455,0
102641,0
104321,0
111711,0
102845,0
100350,0
104923,0
114217,0
103951,0
104020,0
113176,0
106153,0
114567,0
107007,0
110869,0
111501,0
110099,0
109447,0
113066,0
109309,1
100464,0
102741,0
111946,0
114026,0
101180,0
104800,0
112829,0
106354,0
108939,0
101298,0
108473,0
109493,0
113806,0
101902,0
110670,0
104410,0
111934,0
106529,0
103210,1
109615,0
103190,0
112162,0
110100,0
111885,1
100382,0
101929,0
111376,0
105747,0
113361,0
104066,0
107990,0
102025,0
108881,0
112339,0
109345,0
101354,0
101903,0
112739,0
108995,0
105058,1
104412,0
110005,0
111155,0
106143,0
113654,1
112603,0
105358,0
106758,0
110183,0
109037,0
104193,0
100977,0
114950,0
110141,0
101213,0
101788,0
102534,0
106920,0
114911,0
111334,0
101479,0
101772,0
108294,0
111178,0
113402,0
100216,0
100945,0
101138,0
104024,0
105223,0
107354,0
109338,0
112928,0
113779,0
113480,0
102886,1
114132,0
107153,0
111357,0
110833,0
114043,0
114180,0
110667,0
105528,0
105716,0
109590,0
101629,0
102210,1
111854,0
100897,0
105216,0
113558,0
103125,0
114212,0
112393,0
103339,0
102121,1
106800,0
109120,0
108355,0
104292,0
101238,0
104578,0
105146,0
109490,0
105894,0
102949,0
101168,0
109384,0
107853,0
109587,0
111790,0
108511,0
113699,0
112785,0
110304,0
112687,0
105093,0
108767,0
108861,0
100587,0
111715,0
102449,0
106774,0
112009,0
103966,1
114105,0
103827,0
106740,0
106279,0
112441,0
107431,0
112532,0
108377,0
110977,0
110195,0
108596,0
113960,0
102226,0
112301,0
106387,0
103172,0
104750,0
112748,0
111239,0
114011,0
110275,0
108729,0
105163,1
113885,0
105906,0
112390,0
114302,0
113329,0
101745,0
111571,0
114215,0
109542,0
110157,0
112352,0
108048,1
104808,0
109417,1
114005,0
110027,0
101264,0
108862,0
107662,0
107824,0
112453,0
101499,0
103872,1
113649,0
106425,0
109452,0
107220,0
101110,0
105514,0
108638,0
105996,0
113327,0
107778,0
106662,0
108114,0
105278,1
112919,0
112751,1
103078,0
112686,0
114361,0
104574,0
111929,0
105589,0
103667,1
106307,0
107383,0
104129,0
113882,0
104245,0
112114,0
112033,0
109357,0
102691,0
100493,0
104764,0
114522,0
113901,1
104669,1
110840,0
114897,1
103027,0
102970,0
109992,0
102986,0
113884,0
104615,0
100420,0
110062,0
106762,0
100239,0
113430,0
103811,0
105582,0
114263,0
104335,1
100653,0
108663,0
109104,0
110930,1
113486,1
110505,0
106788,0
113698,0
108614,0
109661,0
109491,0
113914,0
104698,0
103885,0
102172,0
105176,0
101539,0
111126,0
107732,0
109475,0
101273,1
103537,0
107289,0
105485,0
107760,0
106483,0
107428,0
102892,0
103187,0
104022,0
108139,0
111667,0
101091,0
110284,0
101193,0
111678,0
104709,0
109306,0
108471,0
111396,0
106552,1
106531,0
104085,0
100472,0
101911,1
104436,0
102907,0
109070,0
101144,0
104857,0
113816,0
111034,0
114814,0
112949,1
100120,0
100578,0
109822,0
104102,0
110760,0
110723,0
112768,0
114873,0
108000,1
105942,1
102587,0
108649,0
100849,0
113036,0
108641,0
103787,0
112276,1
109913,0
100006,0
109265,0
114553,0
112507,0
110877,0
102158,0
114336,0
112530,0
106108,0
102127,0
113786,0
108893,0
105360,0
111349,0
106856,0
112465,0
108721,1
104421,0
105721,0
110272,0
111167,0
100166,0
103580,0
112165,1
107442,0
107573,0
108938,0
109283,0
100712,0
102446,0
101714,0
105224,0
105616,0
107371,0
105426,0
105944,0
110117,0
110155,0
109313,0
105417,0
100442,0
101092,0
110228,0
102508,0
106637,0
106209,0
110394,0
110821,0
100401,0
109264,0
110459,0
111378,0
100383,1
102329,0
107048,0
114519,0
108462,0
100670,0
102267,0
109849,0
101966,0
105138,0
102527,0
107596,0
103473,0
103461,0
112439,0
110149,0
100911,0
110898,0
112213,1
106304,0
103313,0
111030,0
110678,0
106590,0
104386,0
101393,0
101490,0
110318,0
112127,0
105727,0
114687,0
100043,0
108603,0
102756,0
101327,0
103363,0
105363,0
108345,0
112793,0
104459,0
114355,0
101777,0
102357,0
107195,0
101172,0
114619,0
114117,1
106341,0
114760,0
105033,0
107508,0
103979,1
105830,0
100534,0
106004,0
103322,0
106424,0
113785,0
114328,0
101224,0
112361,0
102095,0
107407,0
114457,0
110675,0
101113,0
109668,0
114580,0
110187,0
106070,0
108992,0
111247,0
110132,0
111531,0
104587,0
109617,0
111025,0
113640,0
105149,0
114419,0
103164,0
104834,1
111728,0
113351,0
111874,0
104288,0
101444,1
104504,0
104439,0
111553,0
108829,0
102418,0
102948,0
109923,0
107522,0
109035,0
114462,0
107611,0
106857,0
111748,0
114904,1
114256,0
109322,0
100175,0
108062,0
111576,0
100172,0
107881,0
109010,0
109164,0
111355,0
112840,0
104625,0
102544,0
105833,0
109488,0
109242,0
109213,0
111050,0
104458,0
100733,0
101999,0
114994,0
104659,1
113680,0
111204,0
113452,0
102762,0
112509,0
106954,0
105040,0
112329,0
111275,0
100973,0
113984,0
102653,0
102150,0
102850,0
112051,0
106225,0
110351,0
104754,0
113237,0
100841,0
107234,0
107500,0
105396,0
114036,0
102045,0
103465,0
102952,1
108773,0
114300,0
108267,1
109529,0
113658,0
111610,0
101259,0
114998,0
100359,0
113246,0
114524,0
107631,0
110878,0
112779,0
110360,0
107654,0
105325,0
110558,0
109191,0
105843,0
108789,0
105379,0
100509,0
113726,0
102333,1
112780,0
105634,0
111820,0
108450,0
102228,0
100134,0
108254,0
104959,0
102490,0
100162,0
110645,1
102277,0
111605,0
111778,0
114933,0
110371,0
103438,0
111980,0
107655,0
106200,0
103528,0
114795,0
110479,0
114349,0
109367,0
102910,0
102174,0
105120,0
113266,0
104269,1
103411,0
106346,0
110967,0
114295,0
110168,0
108379,0
106964,0
104041,0
106516,0
100992,0
106877,0
108957,0
106596,0
103862,0
110671,0
102520,0
102411,0
108184,0
105512,0
110385,1
103103,0
103780,0
113135,0
111699,0
111982,0
114860,0
112455,0
105072,1
109704,0
111635,0
105023,0
111498,0
110889,0
111039,0
110950,1
107001,0
113972,0
104226,0
107927,0
104513,0
105686,1
103094,1
100040,0
105310,0
100975,0
101509,0
113955,0
106219,0
110483,0
105218,0
108746,0
107854,1
108416,0
106908,0
105562,0
111084,0
107444,0
114028,0
107019,1
101768,0
100857,1
113770,0
100729,0
107567,0
107887,0
109140,0
104484,0
105107,1
107387,0
104008,0
106476,0
103608,0
109129,0
111092,0
112807,0
102256,0
101730,0
108497,0
100165,0
111009,0
113537,0
101945,0
108525,1
112499,0
102831,0
100484,0
108698,0
106824,0
104925,0
103988,0
100135,0
100532,0
101538,0
105736,0
113324,0
105314,0
101438,0
111208,0
107914,1
108012,0
104236,0
110718,0
113438,0
105729,0
104438,0
103008,0
106597,0
100880,0
101885,0
114058,0
112870,0
102002,0
101121,0
103837,0
112356,0
110282,0
112978,0
104626,0
105344,0
100214,0
102501,0
109935,0
106249,0
109421,0
106804,0
102627,1
101176,0
107624,0
110327,0
102510,0
110473,0
106274,0
112413,0
104180,0
104215,0
112224,0
102107,0
106486,0
103101,0
100555,0
105950,0
106214,0
103120,0
107910,0
104108,0
114609,1
103464,0
106391,0
102846,0
101805,1
105004,0
103468,0
114439,0
112096,0
104416,0
110730,0
107015,0
102360,0
108644,0
112223,0
101533,0
112358,0
107951,0
111870,1
104457,0
110383,0
110702,0
107646,0
113115,0
102183,0
106014,0
106273,0
108024,0
112522,1
112927,0
110072,0
100643,0
106335,0
103663,0
112119,1
103037,0
106858,0
108797,1
107025,0
104338,1
113410,0
114461,0
108388,0
112631,0
103251,0
105336,0
105912,0
102300,0
101606,0
110416,0
108422,0
100237,0
102057,0
104068,0
113855,0
100051,0
110269,0
100110,0
108333,1
103119,0
112150,0
110676,0
100268,0
109809,0
104060,0
100179,0
102634,0
110252,0
109522,0
103848,0
101104,0
113673,0
103970,0
111474,0
104838,0
106499,0
114063,0
106077,0
114829,0
110812,0
110425,0
114702,0
113355,0
104770,0
114575,0
112830,0
109623,0
101920,0
114894,0
107684,0
106831,0
111452,0
113631,0
112897,0
112520,0
110007,0
107034,0
107601,0
107922,0
109929,0
113153,0
106023,0
110471,0
101406,0
101480,0
113379,0
